conversation_id,customer_tweet_id,support_tweet_id,customer_message,support_response,customer_created_at,support_created_at,customer_length,support_length
2590376,2590375,2590377,@AmazonHelp ありがとうございます😍🙌,@733713 こちらこそ！ご利用ありがとうございます😊✨ SK,2017-11-17 15:23:30+00:00,2017-11-17 22:51:30+00:00,24,32
179595,179592,179591,@AmazonHelp Thanks @AmazonHelp but I think this is trending across PSN. I'm sure it'll be fixed by the end of the day but people are impatient😣,"@158300 I understand, everyone wants to start playing! ^JJ",2017-10-04 09:37:56+00:00,2017-10-04 09:48:05+00:00,143,58
606244,606243,606245,@AmazonHelp Non 🙅‍♂️ c’est de l’ironie 😂 je me doute bien que ce meuble ne sera pas livrer en BAL mais je souhaite bien savoir si la qualité sera au rdv,@264078 Pouvez-vous me confirmer le nom du transporteur ayant pris en charge votre colis ainsi que le numéro de suivi s'il vous plait ? ^SB,2017-11-23 09:25:17+00:00,2017-11-23 09:41:24+00:00,152,139
660373,660372,660374,"@AmazonHelp Hola, son productos vendidos por Amazon. La notificación de la devolución es de hace un rato.",@277297 Ya veo. ¿Se te han confirmado los detalles del reembolso correspondiente? ^JQ,2017-11-23 00:23:16+00:00,2017-11-23 00:29:00+00:00,105,85
1959513,1959512,1959514,"@AmazonHelp I have an email, it directs me to 'your games and software' page. But clicking on either of them to print, just one of the codes prints out.","@581266 Hey Ben, we don't have access to your account here. Can you please contact us: https://t.co/JzP7hlA23B so we can have a look there for you.^MA",2017-11-26 10:12:23+00:00,2017-11-26 10:21:28+00:00,152,150
1267562,1267552,1267550,@AmazonHelp Oui une précommande qui est censé arrivé demain mais pour laquelle le statut ne change pas...,"@416797 Tant que la livraison est prévue pour demain, je vous prie de patienter s'il vous plaît ! ^AR",2017-10-26 13:24:43+00:00,2017-10-26 13:28:28+00:00,105,101
1710632,1710631,1710630,@AmazonHelp Okay thanks for your swift response. Ill be patient  🙈,@135100 You're welcome! Let us know if everything works out. 🙊,2017-10-17 17:45:28+00:00,2017-10-17 17:50:00+00:00,66,62
2522238,2522241,2522242,@AmazonHelp I don't see order getting cancelled ...also I clearly see this as fraud activity performed by amazon where it lists items using fake sellers with some lucrative offer and then holding the customers money in their account @115851 @115821,@718351 I understand your concern regarding the order cancellation. Please reply to the email you've received from social media team. ^AP,2017-11-16 08:23:14+00:00,2017-11-16 08:41:00+00:00,248,137
1973471,1973468,1973472,@AmazonHelp Says tomorrow but it was dispatched yesterday and the Woman I spoke to on the phone rang Royal Mail and said today so I waited all day.,@584452 So sorry for the delay! Please let us know if your package doesn't arrive by tomorrow. Keep us posted so we can help. ^SH,2017-10-18 17:52:42+00:00,2017-10-18 19:17:33+00:00,147,129
1022809,1022812,1022813,"@AmazonHelp Why what's the problem? Today 14th October I purchased prime membership after that I loaded my wallet with ₹1500.
Fulfilled all criteria",@362036 you will be eligible for the cashback. Kindly refer the link mentioned above. (2/2) ^GD,2017-10-14 17:16:01+00:00,2017-10-14 18:04:29+00:00,148,95
486691,486660,486663,@AmazonHelp Still haven’t received any email. Please let me know if the progress and why it’s taking so long.,@230812 I'm sorry about the stretch. We're following up on this and we'll reach out to you as soon as we have an update. ^SG,2017-12-03 16:34:55+00:00,2017-12-03 17:14:00+00:00,109,124
1731650,1731656,1731657,"@AmazonHelp Have done that - for the 3rd time. It's passed useful now, I'm going to have to cancel my order and be satisfied that I'll never be able to get into my Amazon account, and not get a new camera until I return home in 3 months.","@523181 The link provided by ^ME will allow our team to look into this ourselves, and forward the issue appropriately. ^WT",2017-11-08 21:02:48+00:00,2017-11-08 21:09:00+00:00,237,122
2872478,2872480,2872481,"@AmazonHelp Hi, it hasn't been 36 hours, however my leasing manager checked the entrance cameras for the delivery and the package wasn't delivered. So I am very certain it was delivered to the wrong address completely.",@797535 We don't have access to your account via Twitter. We'd like to look into available options with you. Please reach us via phone or chat here: https://t.co/hApLpMlfHN ^KP,2017-11-28 20:18:43+00:00,2017-11-28 20:35:28+00:00,218,176
2886459,2886458,2886460,"@AmazonHelp Externos, pero según vuestra página pone que es entregado por Amazon logistics","@800534 Entiendo David, puedes reportar lo sucedido aqui: https://t.co/yUdBaXIHo2 ^VL",2017-11-28 12:42:41+00:00,2017-11-28 12:45:30+00:00,90,85
1624736,1624731,1624733,"@AmazonHelp So will this be a call from ""Account Services"", or will this be another call from a representative reading off a script?",@486191 A member of my team will look into this further for you. Please keep an eye out for an e-mail from us. ^MB,2017-10-28 22:48:39+00:00,2017-10-28 22:56:00+00:00,132,114
156772,156771,156773,@AmazonHelp Fantastic customer service! Within guarantee so all sorted nice and quickly 👍🏻,@152005 Glad to hear it's been sorted! Have a great rest of the weekend! ^MG,2017-11-26 15:46:50+00:00,2017-11-26 15:54:35+00:00,90,76
2838527,2838525,2838523,"@AmazonHelp That’s not in any way made clear when you check out. Had it been, I could have requested no rush. I pay for a next day service, regardless of how busy you are. Deal with the busy times.","@789973 Are your items missing the delivery dates given in the confirmation e-mails, Tom? If so, please let us know! ^MT",2017-11-27 15:58:56+00:00,2017-11-27 16:01:00+00:00,197,120
978609,978608,978610,@AmazonHelp Its not just about availability of the product but the delivery too. Actually amazon don't have COD in some of the areas. And its pathetic.,@352095 I'll be sure to forward your feedback internally for further improvements. ^PS,2017-10-14 08:59:18+00:00,2017-10-14 09:31:00+00:00,151,86
1030300,1030299,1030301,"@AmazonHelp ""We can't do nothing""  is the answer by amazon care. Very very diappointed wid you Amazon. It will minimize trust on you. @115850","@363768 Sorry to knwo that, please drop in the details here: https://t.co/GIJyeYqKE0 and we'll reach out. ^MS",2017-10-14 18:15:53+00:00,2017-10-14 18:47:01+00:00,141,109
2854270,2854276,2854278,@AmazonHelp I’m only saying what was on the credit card statement. I’m not sure why I would be charged for a business service I don’t use on my personal credit card...,"@60163 Were you able to contact us using the link ^NC provided above? We don't have access to your account through Twitter. For the fastest resolution, you can contact us by either phone or chat.  ^FJ",2017-11-27 22:12:59+00:00,2017-11-27 22:21:56+00:00,167,200
1402162,1402164,1402165,@AmazonHelp This was a gift,@289927 I'm sorry for the incorrect link. Please contact us with this link to explore options: https://t.co/hApLpMlfHN ^JF,2017-10-28 20:30:18+00:00,2017-10-28 20:40:00+00:00,27,122
2634813,2634817,2634820,@AmazonHelp Please note that these orders are being carried by DHLPL as a domestic service from a warehouse that is 3h driving from my location. They most of the times arrive within 1 business day. That's why I don't believe my latest order will ever arrive.,"@743836 I'm so sorry for your issue, has your order passed the delivery date we provided? ^VF",2017-11-19 11:34:31+00:00,2017-11-19 14:18:57+00:00,258,93
1413769,1413768,1413770,"@AmazonHelp 公式様から直々にお礼を言われるとは！
ありがとうございます！楽しませて頂きます！","@448551 公式から突然のリプライ失礼いたしました🙇
はい！今後ともAmazonをよろしくお願いいたします( *• ̀ω•́ )b✨ YM",2017-11-02 01:59:25+00:00,2017-11-02 02:09:00+00:00,52,71
1384356,1384353,1384355,@AmazonHelp can u reduce the price of mi max 2 like the flipkart sell..,@442155 Pricing is a decision of the seller and our prices do fluctuate on regular basis. The price you 1/2 ^EM,2017-10-28 08:11:43+00:00,2017-10-28 08:32:27+00:00,71,111
861246,861213,861214,@AmazonHelp Not good company Amazon,@190745 Please share your details through the link provided earlier and our team will check and respond to you accordingly. ^RD,2017-10-21 06:20:10+00:00,2017-10-21 06:55:00+00:00,35,127
803980,803994,803995,@AmazonHelp U not interested leave it,"@311606 We'd like to help, please share your details here: https://t.co/GIJyeYqKE0. We'll look into it. ^PS",2017-10-13 03:07:14+00:00,2017-10-13 03:19:00+00:00,37,107
914188,914187,914189,@AmazonHelp No ha funcionado :( El lunes lo pruebo desde el trabajo para ver si es prbma de la máquina :_(,"@337093 2/2 o un celular? De acuerdo, luego de intentar nuevamente nos puedes mantener informados. ^VM",2017-10-21 09:12:47+00:00,2017-10-21 09:19:28+00:00,106,102
1464242,1464237,1464239,@AmazonHelp And not ruin collectibles. It even says collectable on the box! I have requested a refund and return. I don't want a replacement in the,@459862 Thanks for confirming! We want to speak with you about your options. Please contact us here: https://t.co/JzP7hlA23B ^MW,2017-10-16 20:11:50+00:00,2017-10-16 20:42:32+00:00,147,128
2472417,2472413,2472415,"@AmazonHelp Nope.just a prime membership, I could get it on a phone right?","@707040 I get your concern. However, as of now Amazon music is available only for customers who had purchased echo devices. ^KH",2017-11-15 12:42:17+00:00,2017-11-15 13:08:00+00:00,74,127
232445,232447,232448,@AmazonHelp Yes!!! I don't understand what happened!! How can I get my money back/cancel the order?? I can order it again &amp; have it here next week...,"@171331 if your order hasn't shipped and isn't too far along in the shipping process, you can cancel here: https://t.co/Y5jpI9gRhE ^JE",2017-10-05 13:40:01+00:00,2017-10-05 13:48:00+00:00,153,134
787575,787551,787553,"@AmazonHelp I have not recieved an email, no.",@307860 Have you checked your spam/junk folder? ^PK,2017-10-12 10:24:40+00:00,2017-10-12 10:44:26+00:00,45,51
2835720,2835724,2835725,@AmazonHelp Ho appena concluso due ordini su Amazon. Se mi infilate nella scatola un unicorno siete perdonati.,@789308 vediamo cosa possiamo fare! 😜🦄 Hai cliccato sul link fornito prima? ^AP,2017-11-27 18:33:04+00:00,2017-11-27 18:59:55+00:00,110,79
984701,984700,984703,@AmazonHelp Today received the product but in damaged condition https://t.co/ObUGnCyFj0,@353421 We're sorry to see this. Please find more options on return/replacement here: https://t.co/3yqvLnyTxi (1/2),2017-10-23 11:57:27+00:00,2017-10-23 12:12:31+00:00,87,115
348037,348033,348031,@AmazonHelp I order an item to be delivered on Friday delivery then says rescheduled at customer request which I didn’t then called amazon who said,"@198881 I'm sorry to hear that, its not what we want you to experience, what courier is delivering this order? ^AS",2017-10-08 06:21:46+00:00,2017-10-08 06:28:27+00:00,147,114
582626,582625,582627,@AmazonHelp Its already 3days over. When you will update? Contest is not trustable or what?,"@229906 I understand waiting could be tiresome but rest assured, the results will be out soon. ^MK",2017-12-03 18:05:19+00:00,2017-12-03 18:21:00+00:00,91,98
2740655,2740653,2740651,@AmazonHelp As far as I know I only have one amazon account so I don’t want to cancel it I just don’t want to pay twice out of 2 separate bank accounts,@767782 We'd like to help you find the charge but we don't have access to your account through Twitter. Please reach us by phone or chat here: https://t.co/JzP7hlA23B ^DD,2017-11-20 17:39:05+00:00,2017-11-20 17:46:00+00:00,151,170
388457,388489,388490,@AmazonHelp I m already mail so many times Alwys reply we r working on it and appricate ur patience. last 12 days waiting 4 justice@JeffBezos,@207926 I get your disappointment. We're following up on this. We'll update you soon. ^SG,2017-10-21 15:25:29+00:00,2017-10-21 15:55:00+00:00,141,89
842375,842365,842363,@AmazonHelp But shipping is still not free,"@320350 Most Amazon shipped items ship free, some sellers will still charge shipping. Here's more info: https://t.co/iPmY8wH3Ys ^BE",2017-10-20 13:14:10+00:00,2017-10-20 13:45:14+00:00,42,131
336977,336976,336978,@AmazonHelp Constantly reboots itself. Half the time if wont connect to the internet. When you use the iPhone app to control HBO Now it crashes when you use your phone for something else. Now the screen ratio is completely screwed up. https://t.co/OX3YQHNs3E,@196397 We'd like to troubleshoot this with you in real time. Please contact us here when you have the time: https://t.co/EKXRLsnxJu ^GG,2017-10-07 21:57:13+00:00,2017-10-07 22:00:00+00:00,258,136
