conversation_id,customer_tweet_id,support_tweet_id,customer_message,support_response,customer_created_at,support_created_at,customer_length,support_length
93684,93670,93671,"@AmazonHelp Had a conference call with your customer service rep and UPS. Amazon is creating shipping labels too late. So I ordered a package on Nov 28, Amz said it would be delivered the 30th, but Amz isn’t creating a label until 5:30pm on the 29th so UPS thinks it should be delivered 12/1","@136304 This is certainly not the experience we'd want you to have! I'm sorry about that. Just for claarification, are you in need of a return mailing label? ^GP",2017-11-30 16:19:01+00:00,2017-11-30 16:26:34+00:00,291,161
815514,815496,815495,"@AmazonHelp Unprofessional behaviour from customer service Neha, Sandeep, Aarti. Not able to give resolution. Any how share me the status of my products @115850 @115851",@314201 and help you with the issue. Please provide your details here: https://t.co/v1iD2ieHA2 and I'll get back to you. 2/2 ^SH,2017-11-08 07:38:58+00:00,2017-11-08 08:08:00+00:00,168,128
215058,215054,215057,@AmazonHelp I had called you. But no positive response from your side. Your replacement policy is dumbest in Indian e-commerce.,@167096 We get your concern. We wouldn't be able to create a replacement for replaced order. Appreciate your understanding. (1/2) ^SV,2017-10-05 02:01:57+00:00,2017-10-05 02:10:00+00:00,127,133
1079369,1079393,1079394,"@AmazonHelp Actually ,I feel that amazon don't wanT To return my money. TheY are cheaters. IT is kind of worst experience with amazon.",@374607 Kindly check it here: https://t.co/8DAc10S7ww. 2/2 ^RS,2017-10-17 09:05:59+00:00,2017-10-17 09:42:29+00:00,134,62
861263,861265,861266,@AmazonHelp I was emailed at 17:02 to say it could take an additional day or two to arrive,@324502 Oh no! Did we provide a reason for the possible delay? ^AB,2017-10-20 18:04:11+00:00,2017-10-20 18:14:01+00:00,90,66
887895,887900,887901,@AmazonHelp This one is the last correspondence from you.  Wondering why it's taking so long to solve the problem? https://t.co/vhxyKQANYk,"@330826 Please don't provide your order details,we consider it to be personal information. Our page is visible to the public.^PJ(2/2)",2017-10-15 18:19:10+00:00,2017-10-15 19:02:28+00:00,138,133
2887286,2887280,2887282,@AmazonHelp It’s through the app,"@800675 Can you please try clearing the Data on the App, or uninstall/reinstalling it ? ^TD",2017-11-28 13:13:40+00:00,2017-11-28 13:17:00+00:00,32,91
1622200,1622195,1622196,@AmazonHelp Now expected by the 18th,"@497028 Sorry for the delay, Nate! Who's the carrier responsible for the delivery? Find out here: https://t.co/Y5jpI9gRhE ^JZ",2017-10-17 12:33:42+00:00,2017-10-17 12:46:39+00:00,36,125
361375,361374,361376,@AmazonHelp I'll give it a few more days. They delivered only 2 of 3 items and marked everything as delivered. Probably forgot and said screw it. Thx,@201575 Sure thing! Please keep us posted! ^LB,2017-10-08 17:37:29+00:00,2017-10-08 18:01:26+00:00,149,46
1441934,1441928,1441926,@AmazonHelp Hab mir frei genommen,"@454548 Ah, da wurde gut geplant :) ^AN",2017-11-02 12:42:26+00:00,2017-11-02 12:43:44+00:00,33,39
2811129,2811127,2811125,@AmazonHelp Ok jajajaja pensé que no responderían jajaja gracias por el servicio a esta hora 🤓,"@783921 Estamos aquí para ayudarte. No dudes en volvernos a contactar si tienes alguna pregunta adicional.
¡Saludos!
^FQ https://t.co/W3A2ZOe8Jr",2017-11-22 07:47:12+00:00,2017-11-22 07:53:01+00:00,94,144
115960,115956,115957,@AmazonHelp  https://t.co/F3V5gZT3Wr,@141822 Hmm - dass seh ich dann wohl als ja an ;) Dann wünsche ich noch einen schönen Abend! ^NW,2017-11-23 22:13:51+00:00,2017-11-23 22:22:31+00:00,36,96
2590703,2590701,2590700,"@AmazonHelp Lo que quiero es saber el contenido en castellano, antes había una opción que decía todo lo disponible en audio en español, y ya no :(","@733789 Entiendo, por favor entra en contacto con Soporte al Cliente para reportar las que indicas: https://t.co/OjvUxwnzPe. ^DA",2017-10-30 19:45:44+00:00,2017-10-30 19:51:13+00:00,146,128
421873,421877,421878,"@AmazonHelp It's not like I have searched for it either, doesn't come up in recently viewed items",@215497 That's strange! ^KM,2017-10-10 09:24:06+00:00,2017-10-10 09:46:27+00:00,97,27
2780497,2780495,2780494,@AmazonHelp It says everything has been deliver yesterday but nothing was delivered,@776586 Here are some tips to help you locate your order: https://t.co/VeIibSQOfD Keep us posted. ^CO,2017-11-21 16:53:07+00:00,2017-11-21 16:57:00+00:00,83,101
1161592,1161591,1161593,"@AmazonHelp But it's an item I needed today or tomorrow at latest. When I ordered it, it said it would arrive today. Should I just cancel it?",@393285 Oh no! Let's look into the order and possible alternatives together by phone or chat here: https://t.co/hApLpMlfHN ^TG,2017-10-15 19:26:40+00:00,2017-10-15 19:37:03+00:00,141,126
2896000,2895999,2896001,@AmazonHelp No. It’s delivered via Royal Mail. This is the second time it’s been delivered early. First time worked to my advantage :). Didn’t know if there was a problem with the delivery estimates.,@802506 Thank you for clarifying; I'd like to have a team member contact the carrier on your behalf. Please contact us here: https://t.co/JzP7hlA23B ^WM,2017-11-28 19:25:48+00:00,2017-11-28 19:29:30+00:00,199,152
413991,413990,413992,"@AmazonHelp If I change my address y'all should by default ship to that address, not my old one.",@213787 The default address can be updated here: https://t.co/XcdZbyzyHe. Has the current order already shipped out? ^EP,2017-10-10 01:47:01+00:00,2017-10-10 02:07:30+00:00,96,120
2877043,2877041,2877040,"@AmazonHelp Yeah, it was meant to be a bday gift for my girlfriend which was today. Try showing up to your woman's bday empty handed. #why","@225620 Hey, get in touch with us here: https://t.co/hApLpMlfHN so we can check this for you ^KM",2017-11-28 06:39:56+00:00,2017-11-28 06:41:55+00:00,138,96
2634731,2636929,2636928,"@AmazonHelp Thanks for the offer, but it was four years ago now (and I realize now was actually Amazon Canada). It was frustrating though. But I appreciate you reaching out, so I'll stop telling the story now ;)","@744275 Gotcha, thanks for clarifying! If you ever have an issue or even a question. Please don't hesitate to holler at us, we're always happy to help. Have a great weekend! :D ^EZ",2017-11-17 20:18:35+00:00,2017-11-17 20:24:00+00:00,211,180
2298157,2298151,2298153,"@AmazonHelp Vou assistir assim q eu acabar o livro, pq vvs trouxeram essa maravilha, junto ao Neil Gaiman. 😍❤️",@236019 Quando assistir nós conta o que achou! ❤ Adoramos trazer coisas boas! ^DA,2017-11-12 14:42:00+00:00,2017-11-12 14:49:51+00:00,110,81
75894,75891,75890,"@AmazonHelp All my past orders were being delivered at same address, still couldn't understand the problem.",@132991 I get your concern. Could you please confirm if you've shared the details in the link provided to you earlier? ^SU,2017-11-30 11:07:26+00:00,2017-11-30 11:35:36+00:00,107,122
343000,342991,342993,@AmazonHelp And like I said... can’t use that email. I can see it on my app; I can’t respond with that email. I would like the item sent again...,"@125690 Due to security, we wouldn't be able to take that request over Twitter. You can reply to the message via Message Center since you do not have access to that e-mail. Here's the link for that: https://t.co/H1cF3BDXn3 ^TR",2017-11-19 19:05:08+00:00,2017-11-19 19:18:00+00:00,145,226
2238595,2238593,2238597,@AmazonHelp Yes I have called up more than 15 times and sent mail also but still no response,@652739 I'm sorry for the trouble with your order. We'd like to look into the issue and help. Kindly share your details here: https://t.co/beaaDm0muc and we’ll contact you soon. 1/2 ^RI,2017-11-26 15:11:49+00:00,2017-11-26 15:48:56+00:00,92,185
898317,898325,898326,@AmazonHelp just another useless form to fill in with no response. I have filled anyway.,@333326 Thanks for submitting your details. Our team will contact you at the earliest. ^GD,2017-10-22 14:42:39+00:00,2017-10-22 15:04:29+00:00,88,90
1485343,1485351,1485352,"@AmazonHelp OK..Pls suggest  what can be done?Went your website to mail you ,find no mail IDs,customer care no.in my profile no info f refund reference","@464927 I understand, Samir. Please use the above link to reach our support team. Provide the issue and you'll get a callback. ^JC",2017-11-03 09:02:42+00:00,2017-11-03 09:31:26+00:00,151,130
2888229,2888228,2888230,@AmazonHelp I have explained how they both responded. I think social media is the only platform where I can openly express my concerns.,@800867 I get your disappointment. We're following up via DM. ^SG,2017-11-28 13:37:20+00:00,2017-11-28 13:53:00+00:00,135,65
2915795,2915797,2915798,@AmazonHelp None is listed. Order number is 113-9013787-1993035,"@807091 Gotcha- we can't access your account via Twitter, but we'd really like another chance to look into this with you. When you have a moment, you can reach a live agent here:  https://t.co/hApLpMlfHN. Keep us in the loop! ^BL",2017-11-28 23:51:40+00:00,2017-11-28 23:58:30+00:00,63,229
659330,659329,659331,@AmazonHelp That's not what I asked.  I asked how to filter listings that do not have more than 25-50 reviews.  Not how to filter by average review.,"@141862 The listings cannot be filtered by quantity, only based on the average customer review. I'm sorry for any inconvenience this may cause. ^QJ",2017-11-22 23:54:59+00:00,2017-11-23 00:05:24+00:00,148,147
359519,359522,359524,"@AmazonHelp You guys are jerk..
Go die you Morons.. 
Refund my Money you Idiots","@201142 Sorry for the trouble with your order. If you've paid for the order, the refund (1/2)^SQ",2017-10-08 17:52:16+00:00,2017-10-08 21:01:30+00:00,79,96
1474019,1474018,1474020,"@AmazonHelp Certain carrier meaning FedX, UPS, or USPS? No.",@462184 Thanks for confirming! Do you care to tell us more about this without giving personal information? ^HC,2017-10-17 01:46:36+00:00,2017-10-17 01:49:00+00:00,59,110
289076,289067,289069,@AmazonHelp The 5th. It’s now the 6th and not arriving today apparently it will be coming Monday. It’s no use to me Monday,@184876 Did we provide a reason for the delay? ^TR,2017-10-06 15:39:50+00:00,2017-10-06 15:53:00+00:00,122,50
1421343,1421345,1421346,@AmazonHelp I've shared the details. Can you confirm when the delivery will be done?,"@450385 Please check, using this link here: https://t.co/NTkrxpsbHJ (2/2) ^KA",2017-11-02 09:48:45+00:00,2017-11-02 10:11:32+00:00,84,77
247033,247018,247027,"@AmazonHelp There is no correspondence in last 24 hrs, are you kidding me. This is just harassment of customer @115851",@174678 Sorry for the delay. We're working on this. Kindly revert to our correspondence and we'll get back to you at the earliest. ^ST,2017-10-07 02:57:39+00:00,2017-10-07 03:17:30+00:00,118,134
631613,631620,631621,@AmazonHelp I managed to get hold of someone via chat. They told me that both £79’s had been refunded already. And that my Student Prime was from 23/11. But just received email said my Student Prime has been cancelled!! What is going on?!?,@199862 Oh no! Please contact us here to look into this  https://t.co/hApLpMlfHN ^DJ,2017-11-23 18:06:56+00:00,2017-11-23 18:12:32+00:00,239,84
2531001,2531017,2531019,@AmazonHelp abey woh harami ke pille ENGLISH smajh me nai aati h tumhe ek baar bola na nai bharne mujhe tere ye form bhaar me jao smajh lunga paise 1/2,"@120538 I understand this has not been a pleasant experience, Shashank. Kindly fill in your details so that we can help you further. ^KS",2017-10-30 11:54:45+00:00,2017-10-30 12:18:26+00:00,151,136
2317883,2317897,2317898,@AmazonHelp Y u sended that money in pay balance see now i srrucked and u peopleare fooling,"@671981 I get your concern about the refund, Parvez. Please share your details from the link shared for us to look into your concern and assist you. Appreciate your understanding. ^SV",2017-11-14 19:14:04+00:00,2017-11-14 19:20:30+00:00,91,183
1084349,1084352,1084353,@AmazonHelp Not to my knowledge. All they said was they can only see what o can see and can't call cause its USPS,"@375778 Did you receive an e-mail after the phone call? Typically, a notification of the refund request will be included. ^BH",2017-10-15 03:34:24+00:00,2017-10-15 04:28:29+00:00,113,125
544408,544406,544405,"@AmazonHelp Dos de amazon, el tercero de fuera",@246491 Si cuentas con un producto de un vendedor externo será enviado en un pedido distinto. Igualmente te recomendamos  ver la siguiente informacion sobre los envios: https://t.co/TG6BPObo5X  ^FZ,2017-12-02 16:46:27+00:00,2017-12-02 16:51:00+00:00,46,197
545761,545757,545759,@AmazonHelp There’s isn’t one hence us not setting it we like in a mid terraced house and we don’t want our parcels in the bin,"@246883 Our intention is never to disappoint our customers. I understand your frustration! If you would take a minute and set the safe place on your account through the information above, we can improve your delivery experience in the future. ^DJ",2017-12-02 17:06:40+00:00,2017-12-02 17:15:28+00:00,126,246
1718118,1718125,1718126,"@AmazonHelp Sent a mail( Nov 15, 2017 at 8:07 PM) again to __email__ with complete details. Let's see how much follow up @AmazonHelp @115821 does now. Regards.","@520225 Thanks for replying. If you've shared the details, we'll look into it and get back to you soon. ^MO",2017-11-15 14:41:40+00:00,2017-11-15 15:07:00+00:00,159,107
1802890,1802887,1802885,"@AmazonHelp Sorry should of clarified, yes it was through my emails","@541734 We can review your account to confirm the status of your subscription and discuss options to help, when you call us. ^ST",2017-10-18 01:39:46+00:00,2017-10-18 01:43:27+00:00,67,128
