conversation_id,customer_tweet_id,customer_message,clean_text
2171452,2171450,@AmazonHelp It tells me that my orders are confirmed but when I check the site it shows them as cancelled and my card isn't charged either,it tells me that my orders are confirmed but when i check the site it shows them as cancelled and my card isn t charged either
2171469,2171467,@AmazonHelp Danke für den Tipp. Dort wurde mir dann  auch gleich kompetent und äußerst freundlich geholfen 😊,danke f r den tipp dort wurde mir dann auch gleich kompetent und u erst freundlich geholfen
2171644,2171641,@AmazonHelp Gostaria de saber se faz entrega,gostaria de saber se faz entrega
2171655,2171654,@AmazonHelp ありがとうございます,
2171704,2171703,@AmazonHelp __email__ from this email address,email from this email address
2171704,2171706,@AmazonHelp Fire TV Stick with Alexa Voice Remote | Streaming Media Player https://t.co/AVCJNu0OmP,fire tv stick with alexa voice remote streaming media player
2171875,2171865,@AmazonHelp Não!,n o
2171875,2171864,@AmazonHelp Entrei em contato... Foi explicado mas não foi justificado. Muito chatiado! (Eufemismo),entrei em contato foi explicado mas n o foi justificado muito chatiado eufemismo
2171875,2171868,@AmazonHelp Foi dito q o livro está em encomenda é quando chegar no estoque me enviam. Mas não foi dado prazo algum.,foi dito q o livro est em encomenda quando chegar no estoque me enviam mas n o foi dado prazo algum
2171875,2171870,"@AmazonHelp Pensei q ele estaria disponível na data da pré-venda, é o costume né?",pensei q ele estaria dispon vel na data da pr venda o costume n
2171899,2171898,@AmazonHelp You want me to sum up what went wrong in 140 characters when I spoke to your Charlie for 40 mins and he still couldn’t understand? https://t.co/y6IRa00XMs,you want me to sum up what went wrong in 140 characters when i spoke to your charlie for 40 mins and he still couldn t understand
2171912,2171911,"@AmazonHelp Cl is not concting says "" hum apke order ko dhundne main asamarth hain"".What should I do now?It's been so long.Shame on ur customer service",cl is not concting says hum apke order ko dhundne main asamarth hain what should i do now it s been so long shame on ur customer service
2171997,2171995,@AmazonHelp Searched through the whole page on my kindle paper white. had no option but to opt in... can I opt out on the kindle directly?,searched through the whole page on my kindle paper white had no option but to opt in can i opt out on the kindle directly
2176252,2176251,@AmazonHelp Lo intentaré. Es referente a la dirección incorrecta de un paquete que ya está en camino. Por eso la urgencia de una llamada.,lo intentar es referente a la direcci n incorrecta de un paquete que ya est en camino por eso la urgencia de una llamada
2176277,2176276,@AmazonHelp Can I DM you It's too much to put in a tweet,can i dm you it s too much to put in a tweet
2176322,2176321,"@AmazonHelp Yes, it is a spam email but others may have thought that was a legit email. It looked very real.",yes it is a spam email but others may have thought that was a legit email it looked very real
2176331,2176330,"@AmazonHelp I did everything but wait for 36 hours.  Hopefully, it arrives today.",i did everything but wait for 36 hours hopefully it arrives today
2176339,2176336,@AmazonHelp Check with amazon.in ...since yesterday i am following with one order..but only false assurance was give. My occassion and time spoils.,check with amazon in since yesterday i am following with one order but only false assurance was give my occassion and time spoils
2176339,2176343,@AmazonHelp Track from my email address - __email__,track from my email address email
2176339,2176347,@AmazonHelp You are company is online media platform for shopping and it always connecting to peoples ...so social media must be discussable for issues.,you are company is online media platform for shopping and it always connecting to peoples so social media must be discussable for issues
2176339,2176352,@AmazonHelp Had a word with given link...they not have any resolutions. Even my simple question they not able to answer..if try to answer if you can 1/2,had a word with given link they not have any resolutions even my simple question they not able to answer if try to answer if you can 1 2
2176339,2176355,@AmazonHelp Already shared....have a look out there and give resolution.,already shared have a look out there and give resolution
2176370,2176369,"@AmazonHelp お返事ありがとうございます！（これまたビックリ感動！）
とても丁寧なご対応に感謝です。私の話を信じていただけたので嬉しかったです。本当にありがとうございました(　；∀；)",
2176382,2176381,@AmazonHelp what would you like me to do when I get to that page?,what would you like me to do when i get to that page
2176387,2176386,@AmazonHelp Do u have tasty food with you ??,do u have tasty food with you
2176399,2176395,@AmazonHelp Bonjour :-) vous me ruinez en livre mais merci ^^,bonjour vous me ruinez en livre mais merci
2176404,2176403,@AmazonHelp No reason and no notice. 😒2nd time this month,no reason and no notice 2nd time this month
2176404,2176406,@AmazonHelp Didn't dispatch until 4 days after order is placed. What is that?  #EpicFail,didn t dispatch until 4 days after order is placed what is that epicfail
2176404,2176408,@AmazonHelp It's not the carrier.  It the WAREHOUSE,it s not the carrier it the warehouse
2176415,2176417,@AmazonHelp Trust me but your support team has been proved useless. They cannot get the courier delivered even after waiting 14 days.,trust me but your support team has been proved useless they cannot get the courier delivered even after waiting 14 days
2176465,2176464,@AmazonHelp I already contacted the customer care. They are of no help non-technical team says technical team will provide you the details and technical team says that your account will be blocked no chance of re-think.,i already contacted the customer care they are of no help non technical team says technical team will provide you the details and technical team says that your account will be blocked no chance of re think
2176465,2176706,@AmazonHelp No emails sent to me,no emails sent to me
2176503,2176501,"@AmazonHelp Yes, gas stove, so we have to eat out for one more day
And ur senior rep says, this can happen ,and casualy apologized for it.
Whats the point of prime membership then if you breach the date like this??
I could have ordered from flipkart as well, no??",yes gas stove so we have to eat out for one more day and ur senior rep says this can happen and casualy apologized for it whats the point of prime membership then if you breach the date like this i could have ordered from flipkart as well no
2176503,2176499,"@AmazonHelp No ,leave that, can you answer my questions here in public?
Why ia nowhere in your policies mentioned that  prime promised date can be breached??",no leave that can you answer my questions here in public why ia nowhere in your policies mentioned that prime promised date can be breached
2176503,2176468,@AmazonHelp U r dodging my question,u r dodging my question
2176503,2176467,"@AmazonHelp I have started the details, but you should answer here, what's the issue in that",i have started the details but you should answer here what s the issue in that
2176503,2176470,"@AmazonHelp Aee the thing is the item is already delayed, ur person will call and apologise, that doesn't make any difference since its already caused inconvenience.
Ur service standard is getting worse",aee the thing is the item is already delayed ur person will call and apologise that doesn t make any difference since its already caused inconvenience ur service standard is getting worse
2176503,2176472,@AmazonHelp Still haven't got the product,still haven t got the product
2176503,2176474,"@AmazonHelp Can someone atleast call once and update, I haven't even got any revert.",can someone atleast call once and update i haven t even got any revert
